,Score,Smiles
10498,0,OCC1=NN=C(CO)C1=NNc1ccc(C(F)(F)F)cc1
10499,1,Cc1c(F)cc(F)cc1F
10500,0,Cc1cc(-c2[nH]c(N)cc2C)[nH]c1N
10501,0,Cc1cc2cc(Cl)c1CCc1c(C)cc(cc1Cl)CC2
10502,1,N#C/C1=C/c2cc(CO)cc(c2)/C(C#N)=C\c2cc(CO)cc(c2)/C(C#N)=C\c2cc(CO)cc(c2)/C(C#N)=C\c2cc(CO)cc(c2)/C(C#N)=C\c2cc(CO)cc1c2
10503,0,Cn1c(=O)n2n(c1=O)[C@]1(C(=O)O)C[C@@]2(C(=O)O)C1
10504,0,CC12[C@]3(C)c4ccc(F)cc4[C@@]1(C)c1ccc(F)cc1[C@@]2(C)c1ccc(F)cc13
10505,0,Fc1cc(Br)c2cc1/C=C\c1cc(c(Br)cc1F)/C=C\c1cc(c(F)cc1Br)/C=C\2
10506,1,Fc1cc(F)c(Cl)c(F)c1
10507,1,Clc1ccc(C#Cc2cc(Cl)cc(Cl)c2)cc1
10508,1,N[C@H](c1ccco1)[C@@H](N)c1ccco1
10509,0,O[C@H]1[C@@H](I)[C@H](O)[C@H](I)[C@@H](O)[C@@H]1I
10510,0,ClCC1(Cl)CCCCCC1
10511,0,CC1(C)[C@H]2CC=C(Br)[C@@]3(C2)[C@@H](Br)CC[C@H]13
10512,0,C[C@H]1C=C(C(=O)O)[C@H](C(=O)O)[C@@H](O)[C@@H]2CC(C)(C)C[C@@H]12
10513,0,CO[C@@H]1C=C[C@@H](OC)[C@H](C=O)[C@@H]1C=O
10514,0,Nc1cccc2ccc3c4ccccc4cc(N)c3c12
10515,0,Cn1c(F)cc(F)c1F
10516,0,Fc1cc(F)c2cccc(F)c2c1
10517,0,O=C(O)[C@@H](Cl)CN=C(Cl)NO
10518,1,IC=C/C=C/I
10519,1,O=C(O)c1ccc(-c2cc(-c3ccc(C(=O)O)cc3)c(-c3ccc(C(=O)O)cc3)cc2-c2ccc(C(=O)O)cc2)cc1
10520,1,Clc1ccccc1[C@@H](Cl)[C@H](Cl)c1ccccc1Cl
10521,1,C[C@@](Cl)(c1ccc(Cl)cc1)[C@@H](Cl)c1ccc(Cl)cc1
10522,0,NC1=C(N)SC(=C2SC3=C(SCCS3)S2)S1
10523,0,[H]/N=C1\C=C(C=O)C(=O)C(C=O)=C1O
10524,0,C/C(Cl)=C/[C@H](C)Cl
10525,1,NC[C@@H]1CN(N)CCC1=O
10526,1,O=C(O)c1cc(C(=O)O)cc(-c2cccc(-c3cc(C(=O)O)cc(C(=O)O)c3)c2)c1
10527,0,Clc1ccc2ccc3c(Cl)ccc4ccc1c2c43
10528,1,N[C@H]1CC[C@H](N)C1
10529,0,OC[C@H](c1ccccc1O)[C@H](CO)c1ccccc1O
10530,1,Nc1ccc(N)s1
10531,0,CC(C)([C@H]1CC[C@H](C=O)CC1)[C@H]1CC[C@@H](C=O)CC1
10532,1,Cc1cc(-c2cc(C)c(CO)[nH]2)[nH]c1CO
10533,1,Fc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccc(F)cc3)[nH]2)cc1
10534,1,Fc1cccc(C#Cc2ccc(C#Cc3ccccc3F)cc2F)c1
10535,1,FCCCCCCCF
10536,0,C[C@H]1C[C@H]2C[C@@H](C)[C@H]3CC[C@](C)(C(=O)O)[C@@H]4CC[C@@H]([C@@H]2[C@H]34)[C@@]1(C)C(=O)O
10537,0,Cl[C@H]1C[C@@H]2C[C@H]1C[C@H]2Cl
10538,0,[H]/N=C(\F)SCCNC(=N)F
10539,1,COC(=O)c1cc(CF)cc(CF)c1
10540,0,Cc1ccc(/N=C(Br)/C(Br)=N/c2ccc(C)cc2)cc1
10541,1,Fc1ccc(N(c2ccc(F)cc2)c2ccc(F)cc2)cc1
10542,0,N#Cc1cc(Cl)[nH]c1Cl
10543,0,Oc1c(F)cc(F)c(Br)c1F
10544,0,O=CC1=C(C=O)C(=O)c2ncccc2C1=O
10545,1,Fc1ccc(F)cc1
10546,1,NC[C@H]1CC[C@@H](N)CC1
10547,0,O=C[C@H]1[C@H]2C=C[C@@H]1[C@H](C=O)C2
10548,0,O[C@@H]1[C@H](Cl)[C@H](O)O[C@H](CCl)[C@@H]1O
10549,0,CC1(C)N=C(F)N=C(F)N1c1cccc(C#N)c1
10550,1,OC[C@H]1C[C@@H](CO)C[C@@H](CO)C1
10551,0,O=C(O)c1cc(C(=O)O)c2cccnc2c1O
10552,0,CC[C@@]1(C)N=C(C=O)N=C(C=O)N1c1ccc(Cl)cc1
10553,1,ClN1CCN(Cl)CCN(Cl)CC1
10554,0,O=S(=O)(O)c1ccc(NN=C2C(Cl)=NN=C2Cl)c2ccccc12
10555,0,O=C[C@]12CC=CC[C@@]1(C=O)C2
10556,1,OCc1cc(C#Cc2ccc(C#Cc3cc(CO)cc(CO)c3)cc2)cc(CO)c1
10557,0,C[C@@H](CN)C(=N)NO
10558,1,O=C1C(c2ccc(CO)cc2)=C(c2ccc(CO)cc2)C(=O)C(c2ccc(CO)cc2)=C1c1ccc(CO)cc1
10559,0,CC1(C)CCC(C)(C)c2cc(N)c(N)cc21
10560,1,ICC(CI)CI
10561,1,F[C@]12CCCC[C@]1(F)CCCC2
10562,0,Oc1ccccc1[C@H](Cl)[C@H](Cl)c1ccccc1O
10563,0,CN1C(Cl)=C(Cl)C(C)(C)C(Cl)=C1Cl
10564,0,OC(/C=C\Cl)=C/Cl
10565,0,Clc1cnc2ccccc2c1Cl
10566,0,NC[C@H]1CC[C@H]1CN
10567,0,C[C@H]1CC[C@@H]2C(C)(C)[C@H](O)CC[C@@]2(C)[C@@]12Cc1c(O)cc(I)c(I)c1O2
10568,0,NC[C@@H](N)C(F)(F)F
10569,0,Nc1cc2ccccc2c(-c2nc(N)cc3ccccc23)n1
10570,0,NC[C@@H]1C[C@@H](N)C(=O)O1
10571,1,N[C@H]1C[C@@H](O)[C@H](O)C[C@H]1N
10572,1,Nc1cc2sc3cc(N)sc3c2s1
10573,1,Fc1ccccc1F
10574,0,C#CC1C(C(=O)O)=CN(c2ccccc2C)C=C1C(=O)O
10575,1,Fc1ccc(N2CN(c3ccc(F)cc3)CN(c3ccc(F)cc3)C2)cc1
10576,0,BrC1=N[C@H](c2ccccc2)N(c2ccccc2)C(Br)=N1
10577,1,Ic1ccc(I)c(I)c1
10578,0,CC(C)(C)Oc1cc(C(=O)O)sc1C(=O)O
10579,0,Cc1cc(Cl)c2[nH]c(I)c(I)c2c1
10580,0,C[C@H]1[C@H](C)N(N)c2ccccc2N1N
10581,0,CC1=C(I)C(C)(C)CC[C@H]1I
10582,0,O=C[C@H]1CCC[C@H](C=O)[C@@H]2COC[C@H]12
10583,1,OCc1ccc(C(=C(c2ccc(CO)cc2)c2ccc(CO)cc2)c2ccc(CO)cc2)cc1
10584,0,I[C@H]1C[C@@H](c2ccccc2)[C@@H](I)[C@]23OCCO[C@]12OCCO3
10585,0,C#CC1C(F)=CN(c2c(C)cccc2C)C=C1F
10586,0,Brc1ccc2[nH]c3c4[nH]c5ccc(Br)cc5c4c4c5cc(Br)ccc5[nH]c4c3c2c1
10587,0,INc1cc2ccccc2nc1I
10588,1,Fc1cc(F)cc(F)c1
10589,0,CC1(C)CCC[C@@]2(C)[C@@H]3CC=C(N)CC(=O)[C@@]3(N)CC[C@H]12
10590,0,O=C(O)[C@H]1[C@H](O)[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]1O
10591,0,Cl/C(=N\N=C(/Cl)c1ccccc1)c1ccccc1
10592,0,CC1(C)C(=O)N=C(Br)N=C1Br
10593,0,CC1(C)N=C(Cl)N=C(Cl)N1OCc1cccc2cccnc12
10594,0,NC(C=O)=NC[C@H](C=O)C(=O)O
10595,0,COc1cc2c(cc1F)Cc1cc(OC)c(F)cc1Cc1cc(OC)c(F)cc1C2
10596,0,O=CC1=C(C=O)[C@@H]2C=C[C@@H]3[C@H]1[C@@H]3C=C2
10597,1,COC(CBr)CBr
10598,0,N=C(N)c1ccc2c(c1)sc1cc(C(=N)N)ccc12
10599,0,O=C/C1=C/C2=CC=CC=C(/C=C(/C=O)CC1)C2
10600,1,O=Cc1ccc(C(=O)c2cc(C(=O)c3ccc(C=O)cc3)cc(C(=O)c3ccc(C=O)cc3)c2)cc1
10601,0,C/C(I)=C\C(=S)I
10602,0,IC[C@@H]1c2ccccc2CCN1I
10603,1,FN1CCOCCOCCN(F)CCN(F)CC1
10604,0,CC1(C)CC[C@@H](O)[C@@]2(C)[C@@H](F)C(F)=CC[C@H]12
10605,0,Fc1cc(F)c2ccc3c(F)cc(F)c4ccc1c2c43
10606,0,Fc1cc(I)c(F)[nH]1
10607,0,CC1(C)N=C(C(=O)O)N=C(C(=O)O)N1c1ccc(F)cc1
10608,0,N=C(S)N/N=C/C=N/NC(=N)S
10609,0,CN1CC[C@@H](F)[C@@H](CF)C1
10610,0,CC(C)(C)OC(O)=NC[C@@H](C=O)CC=O
10611,0,Fc1coc(F)c1F
10612,0,N#CC1=C(F)SC(F)=C(C#N)C1c1ccc(F)cc1
10613,1,OCc1ccc(-c2cc(-c3ccc(CO)cc3)c(-c3ccc(CO)cc3)cc2-c2ccc(CO)cc2)cc1
10614,1,CCCCC[C@@H](C(=O)O)[C@@H](CCCCC)C(=O)O
10615,0,O=C(O)c1ccccc1-c1cccnc1C(=O)O
10616,0,O=CC1=CC=CC=C(C2=CC=CC=C(C=O)C2)C1
10617,0,ClC1=CC=CC=C(c2cc3cccccc-3c2Cl)C1
10618,0,C[C@@H]1C=C(Cl)[C@@H](Cl)[C@@H](O)[C@@H]2CC(C)(C)C[C@H]12
10619,0,NC(C=O)=NCCN=C(N)C=O
10620,0,N#CC1=C(Cl)SC(Cl)=C(C#N)C1c1cccc(F)c1
10621,1,C[C@@](I)(C#N)[C@](C)(I)C#N
10622,0,I[C@H]1/C=C\C=C/[C@H](I)C/C=C\1
10623,0,CCO[C@@H]1CC[C@H](C(=O)O)[C@@H](CC(=O)O)O1
10624,0,O=CC[C@H](C=O)Cc1ccccc1F
10625,0,ClC#CCCC#CCl
10626,1,CC(F)=C1NC(=C(C)F)NC(=C(C)F)N1
10627,0,FC=C1SC(F)=C(F)S1
10628,0,FN1CCCN(F)CCN(F)CCCNCC1
10629,1,Oc1c(F)c(O)c(F)c(O)c1F
10630,0,[H]/N=C(\I)O/C(I)=N/[H]
10631,1,Brc1cc2c(cc1Br)C1c3cc(Br)c(Br)cc3C2c2cc(Br)c(Br)cc21
10632,1,Clc1cccc(-c2cccc(Cl)c2)c1
10633,0,F[C@H]1O[C@H](F)O[C@@H](F)O1
10634,0,F[C@H]1CCC[C@@H](F)CCC[C@@H](F)CCC1
10635,1,O=C(O)c1cc2c(cc1C(=O)O)CCC2
10636,1,FN1CCN(F)CCN(F)CC1
10637,0,C[C@@H]1C[C@@H](F)CC[C@H]1F
10638,0,Fc1ccc(N2COc3c(c4c(c5c3CN(c3ccc(F)cc3)CO5)CN(c3ccc(F)cc3)CO4)C2)cc1
10639,0,C[C@]12CC[C@](O)(CC[C@@]1(C)CCl)[C@@]2(C)Cl
10640,0,N[C@@H]1C[C@H]2C[C@@H]1C[C@H]2N
10641,0,CC1(C)NC(=N)NC(=N)N1c1cc(Cl)ccc1Cl
10642,0,CC(O)=Nc1ccc(NNC2=C(N)N=NC2=N)cc1
10643,1,O=C(O)c1ccc(-c2sc(-c3ccc(C(=O)O)cc3)c(-c3ccc(C(=O)O)cc3)c2-c2ccc(C(=O)O)cc2)cc1
10644,0,Fc1cc(F)c2cc(F)ccc2c1
10645,0,Cc1cc(Br)c(C)c2c1[nH]c1ccc(N(C)C)c(Br)c12
10646,1,Fc1c(Cl)c(F)c(Cl)c(F)c1Cl
10647,0,Cc1c2ccc3cc(C=O)c4ccc(ccc5cc(C=O)c(cc2)c1c5C)c(C)c4c3C
10648,0,N[C@H]1O[C@H]([C@H](N)O)CS1
10649,0,N=C1NS(=O)(=O)NC(N)=C1N
10650,0,[H]/N=C(\F)N(/C(F)=N/[H])c1ccncc1
10651,1,N=C(N)NCCNC(=N)N
10652,1,C[C@@](I)(CI)c1ccccc1
10653,0,O=C(O)c1c2cccccc-2cc1-c1cc2cccccc-2c1C(=O)O
10654,1,FC[C@H](F)c1ccccc1
10655,0,NC(C=O)=Nc1ccc(CC=O)cc1
10656,0,CC1=C(Br)[C@@H]([C@H](C)Br)CC1
10657,0,O=C1N=C(CO)N=C(O)C1CO
10658,0,NC1=C[C@H]2[C@H]3C=C[C@@H]1C(N)=C[C@@H]23
10659,0,IC1=C(I)[C@H]2c3ccccc3[C@@H]1c1ccccc12
10660,0,Clc1cccc2c1[C@H](Cl)c1ccccc1[C@@H]2Cl
10661,0,C[C@H]1CC[C@@H]([C@@H](C)Cl)[C@@H]1Cl
10662,0,[H]/N=C(\I)c1ccc2scc(-c3ccc(/C(I)=N\[H])cc3)c2c1
10663,1,OCc1ccc(-c2c3nc(c(-c4ccc(CO)cc4)c4ccc([nH]4)c(-c4ccc(CO)cc4)c4nc(c(-c5ccc(CO)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1
10664,0,C=C(N)[C@H]1C/C=C(/C)CC/C=C(/N)CC1
10665,0,Cc1ccc2c(c1)C(N)=C(N)c1ccccc1C2
10666,0,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](N)C[C@H]2N)OC[C@]1(C)O
10667,1,O=C(O)c1ccc(-c2c3nc(c(-c4ccc(C(=O)O)cc4)c4ccc([nH]4)c(-c4ccc(C(=O)O)cc4)c4nc(c(-c5ccc(C(=O)O)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1
10668,0,Nc1ccc2c(c1-c1c(N)ccc3c1C(=O)c1ccc(Cl)cc1C3=O)C(=O)c1ccc(Cl)cc1C2=O
10669,1,N/C=C/C#C/C=C/N
10670,1,Fc1cc(F)cc(-c2cccc(-c3cc(F)cc(F)c3)c2)c1
10671,1,O=C(O)c1cc(C#Cc2cccc(C#Cc3cc(C(=O)O)cc(C(=O)O)c3)c2)cc(C(=O)O)c1
10672,1,O=CCc1ccc(CC=O)o1
10673,0,Fc1ccc2c(F)ccc(F)c2c1
10674,0,NC1=C(N)[C@@H]2O[C@H]1C1=C2[C@@H]2C=C[C@H]1CC2
10675,0,Clc1ccc(-c2ccoc2Cl)[nH]1
10676,0,CC1(C)[C@H](CC(=O)O)CC[C@]1(C)CC(=O)O
10677,0,Fc1ccc(C=c2c3ccc4c(=Cc5ccc(F)cc5)c5ccc6c(=Cc7ccc(F)cc7)c7ccc2c2c3c4c5c6c72)cc1
10678,1,BrCc1cc(CBr)cc(CBr)c1
10679,1,O=C(O)c1ccc(C#Cc2nc(C#Cc3ccc(C(=O)O)cc3)c(C#Cc3ccc(C(=O)O)cc3)nc2C#Cc2ccc(C(=O)O)cc2)cc1
10680,0,Br[C@H]1C[C@H](Br)c2c1ccc1cc[nH]c21
10681,0,C[C@]1(F)CC[C@]1(C)F
10682,1,OCCc1cccc(-c2cccc(CCO)n2)n1
10683,0,OC[C@@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](Cl)C[C@H]2Cl)[C@@H](Cl)[C@@H](O)[C@H]1O
10684,0,C=C1COC(=O)c2c(Cl)cc3ccccc3c2-c2c(c(Cl)cc3ccccc23)C(=O)OC1
10685,1,O=C(O)c1cc(C#Cc2cc(C(=O)O)cc(C(=O)O)c2)cc(C(=O)O)c1
10686,0,CCc1cccc(NN=C2C(I)=NN=C2I)c1
10687,0,FC#CCCC#CF
10688,0,Ic1cc(I)c(N2CCNCC2)o1
10689,0,CC1(C)N=C(C=O)N=C(C=O)N1c1ccc2ccccc2c1
10690,0,Ic1cc(I)c([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)s1
10691,0,C=C1[C@@H](C)CC[C@]2(C)[C@H]1CC=C(F)[C@]2(O)F
10692,0,NC[C@H]1O[C@@H](n2ccc(O)nc2=O)C[C@@H]1N
10693,1,O=C1C(c2ccc(C(=O)O)cc2)=C(c2ccc(C(=O)O)cc2)C(=O)C(c2ccc(C(=O)O)cc2)=C1c1ccc(C(=O)O)cc1
10694,1,Fc1ccc(-c2ccc([C@]34CC5C[C@](c6ccc(-c7ccc(F)cc7)cc6)(C3)C[C@@](c3ccc(-c6ccc(F)cc6)cc3)(C5)C4)cc2)cc1
10695,1,OCc1ccc(C(=C(c2ccc(CO)cc2)c2ccc(CO)cc2)c2ccc(CO)cc2)cc1
10696,1,OCc1ccc(-c2c3nc(c(-c4ccc(CO)cc4)c4ccc([nH]4)c(-c4ccc(CO)cc4)c4nc(c(-c5ccc(CO)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1
10697,1,OCc1cc(C#Cc2cccc(C#Cc3cc(CO)cc(CO)c3)c2)cc(CO)c1
10698,1,O=C(O)c1ccc(N(c2ccc(C(=O)O)cc2)N(c2ccc(C(=O)O)cc2)c2ccc(C(=O)O)cc2)cc1
10699,1,O=C(O)c1ccc(N(c2ccc(C(=O)O)cc2)N(c2ccc(C(=O)O)cc2)c2ccc(C(=O)O)cc2)cc1
10700,1,O=C(O)c1ccc(C#Cc2nc(C#Cc3ccc(C(=O)O)cc3)c(C#Cc3ccc(C(=O)O)cc3)nc2C#Cc2ccc(C(=O)O)cc2)cc1
10701,1,O=C(O)c1ccc(C#Cc2nc(C#Cc3ccc(C(=O)O)cc3)c(C#Cc3ccc(C(=O)O)cc3)nc2C#Cc2ccc(C(=O)O)cc2)cc1
10702,1,O=C(O)c1ccc(N(c2ccc(C(=O)O)cc2)c2ccc(-c3ccc(N(c4ccc(C(=O)O)cc4)c4ccc(C(=O)O)cc4)cc3)cc2)cc1
10703,1,O=C(O)c1cc(C(=O)O)cc(-c2ccc(-c3cc(C(=O)O)cc(C(=O)O)c3)cc2)c1
10704,1,Fc1ccc(-c2cc(-c3ccc(F)cc3)nc(-c3ccc(F)cc3)c2)cc1
10705,0,FN1CN(F)CN(F)C1
10706,1,Cc1c(F)c(C)c(F)c(C)c1F
10707,1,C[Si](c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1
10708,0,Fc1ccc2c(F)cc(F)cc2c1
10709,1,Oc1c(F)cc(F)c(O)c1F
10710,1,Fc1cc(F)cc(C#Cc2cc(F)cc(F)c2)c1
10711,1,Fc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccc(F)cc3)nc2-c2ccc(F)cc2)cc1
10712,1,Fc1cc(F)cc(C#Cc2cccc(C#Cc3cc(F)cc(F)c3)c2)c1
10713,1,Fc1ccc(-c2c3nc(c(-c4ccc(F)cc4)c4ccc([nH]4)c(-c4ccc(F)cc4)c4nc(c(-c5ccc(F)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1
10714,1,Nc1ccc2c(ccc3cc(N)ccc32)c1
10715,1,Nc1ccc(-c2sc(-c3ccc(N)cc3)c(-c3ccc(N)cc3)c2-c2ccc(N)cc2)cc1
10716,1,Nc1ccc(C2=C(c3ccc(N)cc3)C(c3ccc(N)cc3)=C(c3ccc(N)cc3)C2=O)cc1
10717,1,Nc1ccc([C@H]2c3cc(c(O)cc3O)[C@H](c3ccc(N)cc3)c3cc(c(O)cc3O)[C@@H](c3ccc(N)cc3)c3cc(c(O)cc3O)[C@@H](c3ccc(N)cc3)c3cc2c(O)cc3O)cc1
10718,1,Nc1ccc([C@H]2c3cc(c(O)cc3O)[C@H](c3ccc(N)cc3)c3cc(c(O)cc3O)[C@@H](c3ccc(N)cc3)c3cc(c(O)cc3O)[C@@H](c3ccc(N)cc3)c3cc2c(O)cc3O)cc1
10719,1,CCCCC[C@@H](Cl)[C@H](Cl)CCCCC
10720,1,Clc1ccc(C#Cc2cccc(C#Cc3ccc(Cl)cc3)c2)cc1
10721,1,Clc1ccc(/N=N/c2ccc(Cl)cc2)cc1
10722,1,Clc1ccc2c(ccc3cc(Cl)ccc32)c1
10723,0,CC[C@@H](C)[C@H](Cl)C(O)=NCCN=C(O)[C@H](C)Cl
10724,1,Cl[C@@H]1CN(Cc2ccccc2)C[C@H]1Cl
10725,1,C[C@H](Cl)CCl
10726,1,Clc1ccc(CCc2ccc(Cl)cc2)cc1
10727,0,Cl[C@H]1COCCOCCOCCOCCOC[C@@H]1Cl
10728,1,C[C@@H]1C[C@H](Cl)[C@H](Cl)C[C@H]1C
10729,1,CC[C@@H](Cl)CCl
10730,1,CC[C@@H](Cl)CCl
10731,1,CC(C)[C@@H](Cl)CCl
10732,1,Brc1ccc(C(=C(c2ccc(Br)cc2)c2ccc(Br)cc2)c2ccc(Br)cc2)cc1
10733,0,Oc1ccc(-c2c(-c3ccc(Br)cc3)c(-c3ccc(O)cc3)c(-c3ccc(Br)cc3)c(-c3ccc(Br)cc3)c2-c2ccc(Br)cc2)cc1
10734,1,Brc1ccc(-c2cc(-c3ccc(Br)cc3)c(-c3ccc(Br)cc3)cc2-c2ccc(Br)cc2)cc1
10735,0,Oc1cc(O)c2cc1[C@H](c1ccc(F)cc1)c1cc(c(O)cc1O)[C@H](c1ccc(F)cc1)c1cc(c(O)cc1O)[C@H](c1ccc(F)cc1)c1cc(c(O)cc1O)[C@H]2c1ccc(F)cc1
10736,1,CCCCCCCCCCCCCCc1ccc(C(c2ccc(N)cc2)(c2ccc(N)cc2)c2ccc(N)cc2)cc1
10737,1,Nc1ccc(-c2cc(-c3ccc(N)cc3)nc(-c3ccc(N)cc3)c2)cc1
10738,1,Nc1ccc(-c2cc(-c3ccc(N)cc3)nc(-c3ccc(N)cc3)c2)cc1
10739,0,Nc1ccc(N2COc3c(c4c(c5c3CN(c3ccc(N)cc3)CO5)CN(c3ccc(N)cc3)CO4)C2)cc1
10740,1,Nc1ccc(B2OB(c3ccc(N)cc3)OB(c3ccc(N)cc3)O2)cc1
10741,1,Ic1ccc(N(c2ccc(I)cc2)c2ccc(I)cc2)cc1
10742,1,Ic1ccc(-c2cc(-c3ccc(I)cc3)nc(-c3ccc(I)cc3)c2)cc1
10743,0,C[C@H](F)C(O)=N[C@@H]1CCCC[C@H]1N=C(O)[C@H](C)F
10744,0,O[C@@H]1C[C@@H](F)[C@@H](F)C[C@H]1Br
10745,1,Fc1ccc(/N=N/c2ccc(F)cc2)cc1
10746,0,C[C@H](F)C(O)=NCCN=C(O)[C@H](C)F
10747,1,Fc1ccc2ccc3ccc(F)cc3c2c1
10748,1,N#Cc1ccc([C@H](F)[C@@H](F)c2ccc(C#N)cc2)cc1
10749,0,O=C1C[C@H](c2ccc(F)cc2)N1c1ccc(F)cc1
10750,0,FC[C@H](F)C(F)(F)F
10751,0,FC[C@H](F)C(F)(F)F
10752,0,C[C@H](F)C(O)=NCCN=C(O)[C@@H](F)c1ccccc1
10753,1,F[C@@H]1CSSC[C@H]1F
10754,1,F[C@@H]1CSSC[C@H]1F
10755,1,Fc1ccc(F)o1
10756,1,Clc1cc(Cl)c2ccc3c(Cl)cc(Cl)c4ccc1c2c43
10757,1,Clc1cc(Cl)cc(-c2cccc(-c3cc(Cl)cc(Cl)c3)c2)c1
10758,1,Oc1ccc(-c2c(-c3ccc(Cl)cc3)c(-c3ccc(O)cc3)c(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3)c2-c2ccc(Cl)cc2)cc1
10759,1,CC(C)(N)CN
10760,1,N[C@H](CO)[C@@H](N)CO
10761,1,Nc1ccc(N)[nH]1
10762,1,NCCN
10763,1,Nc1cnc2c(ccc3cc(N)cnc32)c1
10764,1,Nc1ccc(Sc2ccc(N)cc2)cc1
10765,0,NC[C@H](N)C(F)(F)F
10766,0,N[C@H]1C[C@@H](O)C(=O)C[C@H]1N
10767,1,N[C@H]1COCCOCCOCCOCCOC[C@@H]1N
10768,0,NC[C@H](N)O
10769,1,Cc1cc(C)c([C@H](N)[C@@H](N)c2c(C)cc(C)cc2C)c(C)c1
10770,0,N[C@H]1C[C@@H](Br)C(=O)C[C@H]1N
10771,1,O=Cc1ccc(-c2c3nc(c(-c4ccc(C=O)cc4)c4ccc([nH]4)c(-c4ccc(C=O)cc4)c4nc(c(-c5ccc(C=O)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1
10772,1,O=Cc1cc(C#Cc2ccc(C#Cc3cc(C=O)cc(C=O)c3)cc2)cc(C=O)c1
10773,1,ClCCCN(CCCCl)CCCCl
10774,1,Clc1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccc(Cl)cc5)cc4)cc(-c4ccc(-c5ccc(Cl)cc5)cc4)c3)cc2)cc1
10775,1,Clc1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccc(Cl)cc5)cc4)cc(-c4ccc(-c5ccc(Cl)cc5)cc4)c3)cc2)cc1
10776,1,Clc1ccc(C23CC4CC(c5ccc(Cl)cc5)(C2)CC(c2ccc(Cl)cc2)(C4)C3)cc1
10777,1,Brc1ccc(-c2cccc(-c3ccc(Br)cc3)c2)cc1
10778,1,CC(C)(Br)C(C)(C)Br
10779,1,Br[C@H]1CCC[C@@H](Br)C1
10780,1,Brc1ccc(Br)s1
10781,1,Br[C@H]1CCCC[C@H]1Br
10782,0,Brc1ccc(C23CC4(c5ccc(Br)cc5)C[C@H](C2)C[C@H](C3)C4)cc1
10783,1,Brc1ccc(-c2ccc(-c3ccc(-c4ccc(Br)cc4)cc3)cc2)cc1
10784,0,Brc1cc2sc(Br)cc2s1
10785,1,Br[C@H]1CC[C@@H](Br)CC1
10786,0,O=C1C[C@@H](Br)[C@@H](Br)C[C@H]1Br
10787,1,OCc1ccc(N(c2ccc(CO)cc2)c2ccc(CO)cc2)cc1
10788,1,CCCCCCCCCCCCCCc1ccc(C(c2ccc(CO)cc2)(c2ccc(CO)cc2)c2ccc(CO)cc2)cc1
10789,1,CCCCOc1c(CCO)c(OCCCC)c(CCO)c(OCCCC)c1CCO
10790,1,OCc1ccc(C23CC4CC(c5ccc(CO)cc5)(C2)CC(c2ccc(CO)cc2)(C4)C3)cc1
10791,1,CCCCCCc1c(-c2ccc(CO)cc2)c(CCCCCC)c(-c2ccc(CO)cc2)c(CCCCCC)c1-c1ccc(CO)cc1
10792,0,OCc1ccc([C@H]2c3cc(c(O)cc3O)[C@H](c3ccc(CO)cc3)c3cc(c(O)cc3O)[C@H](c3ccc(CO)cc3)c3cc(c(O)cc3O)[C@@H](c3ccc(CO)cc3)c3cc2c(O)cc3O)cc1
10793,0,Clc1ccc(C=c2c3ccc4c(=Cc5ccc(Cl)cc5)c5ccc6c(=Cc7ccc(Cl)cc7)c7ccc2c2c3c4c5c6c72)cc1
10794,0,Clc1ccc2c(Cl)cc(Cl)cc2c1
10795,1,Clc1cc(Cl)nc(Cl)c1
10796,1,Oc1c(Cl)cc(Cl)c(O)c1Cl
10797,1,Clc1cc(Cl)nc(Cl)n1
10798,1,Ic1cc2ccc3cc(I)cc4ccc(c1)c2c34
10799,1,OCc1ccc(CO)cc1
10800,1,OCCc1cccc(CCO)c1
10801,1,OCc1ccc(-c2cccc(-c3ccc(CO)cc3)c2)cc1
10802,1,OCc1ccc(-c2cccc(-c3ccc(CO)cc3)c2)cc1
10803,1,OCc1ccc(C#Cc2ccc(C#Cc3ccc(CO)cc3)cc2)cc1
10804,1,OC[C@H](c1ccc(F)cc1)[C@@H](CO)c1ccc(F)cc1
10805,1,OCCc1ccc(CCO)cc1
10806,1,OCC[C@H](CO)C(F)(F)F
10807,0,O=C1C[C@@H](CO)[C@@H](CO)C[C@H]1O
10808,0,C[C@@H]1C[C@H](CO)[C@H](CO)C[C@H]1C
10809,1,OCc1cc2cc(CO)sc2s1
10810,1,OCCCOCCCO
